"구분별(1)",구분별(2),2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022
"구분별(1)",구분별(2),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%)
"지역",충북,379.0,22.3,77.7,323.0,55.4,44.6,326.0,73.9,26.1,317.3,78.9,21.1,303.0,81.5,18.5,301.0,84.7,15.3,296.0,83.7,16.3,296.0,84.5,15.5,349.0,82.1,17.9,332.1,86.2,13.8,326.9,94.1,5.9,322.5,94.4,5.6
"지역",충남,503.0,10.7,89.3,439.0,41.2,58.8,435.0,54.7,45.3,401.9,59.7,40.3,418.0,64.9,35.1,422.0,71.1,28.9,400.0,74.3,25.7,407.0,76.4,23.6,460.0,79.7,20.3,388.6,82.5,17.5,381.3,85.3,14.7,375.1,86.8,13.2
"지역",전북,446.0,6.6,93.4,377.0,35.1,64.9,380.0,48.5,51.5,367.3,60.9,39.1,354.0,63.4,36.6,350.0,71.6,28.4,338.0,79.4,20.6,338.0,84.5,15.5,389.0,91.1,8.9,366.1,94.1,5.9,354.6,93.7,6.3,351.8,95.4,4.6
"지역",전남,439.0,1.5,98.5,366.0,19.4,80.6,372.0,39.9,60.1,358.8,47.6,52.4,346.0,50.2,49.8,342.0,62.4,37.6,332.0,66.2,33.8,331.0,75.1,24.9,375.0,82.8,17.2,355.4,88.3,11.7,349.3,88.4,11.6,352.0,95.4,4.6
"지역",경북,654.0,20.6,79.4,551.0,44.7,55.3,553.0,59.6,40.4,533.7,64.8,35.2,518.0,72.5,27.5,514.0,75.8,24.2,494.0,81.4,18.6,494.0,85.1,14.9,561.0,83.8,16.2,534.0,86.0,14.0,512.1,89.1,10.9,500.1,91.1,8.9
"지역",경남,778.0,16.9,83.1,668.0,40.3,59.7,680.0,52.7,47.3,661.6,59.8,40.2,639.0,67.1,32.9,638.0,73.0,27.0,613.0,76.5,23.5,616.0,80.7,19.3,683.0,82.8,17.2,656.9,87.9,12.1,658.2,89.4,10.6,636.1,90.5,9.5
"지역",제주,133.0,13.8,86.2,115.0,39.8,60.2,118.0,54.2,45.8,113.1,64.0,36.0,114.0,68.2,31.8,114.0,71.1,28.9,112.0,78.3,21.7,110.0,79.3,20.7,137.0,88.3,11.7,130.6,86.1,13.9,130.7,82.6,17.4,131.3,86.4,13.6
"지역구분1",대도시,-,-,-,4731.0,52.6,47.4,4796.0,70.2,29.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"지역구분1",중소도시,-,-,-,4215.0,49.8,50.2,4643.0,67.5,32.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"지역구분1",군부,-,-,-,1374.0,36.3,63.7,1026.0,41.6,58.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"지역구분2",시부,-,-,-,8945.0,51.3,48.7,9438.0,68.9,31.1,9129.5,76.1,23.9,8968.0,80.2,19.8,8833.0,83.7,16.3,8637.0,86.5,13.5,8706.0,88.6,11.4,10086.0,89.6,10.4,9679.4,91.9,8.1,9441.2,93.7,6.3,9278.0,95.0,5.0
