"죄종별(1)",죄종별(2),죄종별(3),죄종별(4),1990,1991,1992,1993,1994,1994,1995,1995,1996,1996,1997,1997,1998,1998,1999,1999,2000,2000,2001,2001,2002,2002,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010
"죄종별(1)",죄종별(2),죄종별(3),죄종별(4),발생건수 (건),발생건수 (건),발생건수 (건),발생건수 (건),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개)
"형법범",풍속범,풍속,혼인빙자간음(위계간음),-,-,-,-,7,-,2,-,2,-,1,-,1,-,4,-,2,-,5,-,4,-,2,-,3,-,4,-,3,-,1,-,2,-,2,-,1,-
"형법범",풍속범,풍속,음행매개,-,-,-,-,-,-,1,-,1,-,3,-,1,-,-,-,2,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"형법범",풍속범,풍속,음화등반포(판매·임대·전시·제조),-,-,-,-,83,-,117,-,215,-,365,-,141,-,253,-,118,-,160,-,90,-,47,-,29,-,20,-,21,-,24,-,22,-,39,-,23,-
"형법범",풍속범,풍속,공연음란,-,-,-,-,17,-,8,-,15,-,11,-,25,-,50,-,69,-,116,-,88,-,119,-,136,-,182,-,247,-,373,-,560,-,526,-,704,-
"형법범",풍속범,풍속,간통죄,6530,6670,6598,7182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",풍속범,풍속,혼인빙자간음죄,1096,1085,865,882,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",풍속범,풍속,음행매개죄,10,18,22,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",풍속범,풍속,음화반포제조죄,99,65,45,136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",풍속범,풍속,공연음란죄,10,9,7,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",풍속범,도박,소계,-,-,-,-,7239,-,7084,-,6552,1,6961,-,7710,-,9763,1,11656,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",풍속범,도박,도박,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10624,1,9439,-,7138,-,7917,4,6413,1,6621,-,7052,-,9092,-,24222,-,11861,-
"형법범",풍속범,도박,상습도박,-,-,-,-,797,-,872,-,886,-,849,-,877,-,1021,-,1096,-,1256,-,1030,-,685,-,673,1,465,-,456,-,442,-,1135,-,6152,1,859,-
"형법범",풍속범,도박,도박개장,-,-,-,-,113,-,115,-,102,-,121,-,88,-,122,-,157,-,243,-,214,-,160,-,139,1,129,-,7603,3,2029,-,811,1,1038,5,510,-
"형법범",풍속범,도박,복표발매(중개·취득),-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,4,-,1,-,1,-,1,1,1,-,1,-,-,-,-,-,88,-,6,-
"형법범",풍속범,도박,도박죄,3843,5276,6431,12159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",풍속범,도박,상습도박죄,446,610,727,1168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",풍속범,도박,도박개장죄,111,142,169,213,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",풍속범,도박,복표발매·중개·취득죄,43,48,11,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,장물에 관한죄,소계,-,-,-,-,1097,-,868,1,852,-,898,-,1716,2,1857,-,1476,-,1235,-,1290,1,1032,-,1492,1,3138,5,2410,3,2772,-,2144,1,3287,-,2918,-
"형법범",기타형법범,특가법(장물),소계,-,-,-,-,26,-,12,-,15,-,11,-,12,-,311,-,240,-,161,-,56,-,62,-,64,-,377,-,79,-,246,-,47,-,72,-,283,-
"형법범",기타형법범,내란의 죄,소계,1,2,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,외환의 죄,소계,4,1,6,7,2,-,1,-,-,-,1,-,2,-,-,-,-,-,7,-,2,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,국기에 관한 죄,소계,1,3,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,국교에 관한 죄,소계,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,공안을 해하는 죄,소계,34,50,42,54,52,-,43,-,32,-,42,-,46,-,55,-,44,-,46,-,36,-,40,-,30,1,28,-,31,-,31,-,30,-,23,-,20,-
"형법범",기타형법범,폭발물에 관한 죄,소계,10,22,6,11,1,-,-,-,1,-,-,-,2,-,1,-,-,-,6,-,1,-,1,-,1,-,2,-,-,-,1,-,5,-,-,-,5,-
"형법범",기타형법범,공무방해에 관한 죄,소계,5692,5508,4316,4774,5946,2,5573,1,6190,2,7313,3,8350,3,8526,4,9142,4,10083,10,10876,4,10787,-,10239,5,9917,24,10961,3,14576,5,16352,5,17142,9,13321,4
"형법범",기타형법범,도주와 도주원조죄,소계,26,59,54,60,123,-,92,-,11,-,93,-,168,-,179,-,255,-,86,-,135,-,128,-,16,-,20,-,9,-,11,-,8,-,16,-,11,-
"형법범",기타형법범,범인은닉·범인도피죄,소계,139,122,103,129,219,-,174,-,193,-,230,-,248,-,255,-,256,-,322,-,333,-,354,-,222,-,123,-,125,-,187,-,218,-,355,-,145,-
"형법범",기타형법범,위증죄,소계,1689,1626,1841,2080,1973,-,1747,-,1635,-,1831,-,1913,-,2440,1,2320,-,2108,-,1750,-,1664,-,1999,2,2010,5,2007,-,2094,3,2129,-,2330,1,2188,-
"형법범",기타형법범,허위감정·증거인멸은닉·증인은닉죄,소계,-,-,-,-,28,-,55,-,28,-,28,-,34,-,51,1,44,-,45,1,45,-,38,-,35,-,37,2,42,1,44,-,30,-,48,1,44,-
"형법범",기타형법범,무고의 죄,소계,-,-,-,-,1388,1,1296,-,1253,2,1371,-,1445,-,1910,-,2005,1,2074,4,1833,2,1857,2,2073,6,2194,8,2270,3,1943,-,2075,5,2410,7,2466,4
"형법범",기타형법범,특가법(무고),소계,-,-,-,-,1,-,-,-,1,-,1,-,1,-,1,-,1,-,4,-,-,-,10,-,4,-,1,-,-,-,3,-,-,-,1,-,-,-
"형법범",기타형법범,신앙에 관한 죄,소계,85,91,70,101,109,-,97,1,106,-,107,1,113,-,166,1,120,2,221,1,159,-,174,-,190,1,231,4,248,-,296,-,207,-,241,-,225,-
"형법범",기타형법범,실화 및 업무상실화죄,소계,3345,3749,3526,3178,3289,-,3096,2,3272,1,3465,1,2849,1,2536,-,3595,2,4111,-,3363,1,3086,-,1915,1,2461,-,2199,-,1903,-,1891,1,1873,-,2071,-
"형법범",기타형법범,일수와 수리에 관한 죄,소계,21,17,17,17,15,-,15,-,10,-,13,-,15,-,12,-,13,-,22,1,16,-,7,-,12,-,15,-,12,-,15,-,11,-,3,-,9,-
"형법범",기타형법범,교통 방해의 죄,소계,725,708,560,636,821,1,739,1,790,2,927,3,1067,1,871,1,837,3,926,3,874,3,1018,2,798,3,839,5,848,5,977,11,1123,19,1358,8,1085,8
"형법범",기타형법범,음용수에 관한 죄,소계,53,32,31,28,30,-,29,-,17,-,15,-,10,-,36,-,32,-,29,1,25,-,41,-,16,-,22,-,24,-,32,-,23,-,20,-,19,-
"형법범",기타형법범,아편·몰핀에 관한 죄,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
"형법범",기타형법범,과실사상의 죄,소계,-,-,-,-,3861,23,3589,22,3734,21,3719,22,3220,26,3436,12,3772,31,3716,34,3523,29,3718,43,3794,29,3629,54,3940,19,3812,12,3810,37,3987,36,4181,35
"형법범",기타형법범,낙태의 죄,소계,-,-,-,-,21,-,20,-,18,-,24,-,28,-,39,-,37,-,39,-,32,1,22,-,30,-,24,-,25,-,17,-,29,-,26,-,52,-
"형법범",기타형법범,유기의 죄,소계,112,123,112,110,106,-,111,-,126,-,98,-,118,-,177,-,215,-,237,-,165,-,214,-,242,-,200,-,151,-,158,-,147,-,117,-,129,-
"형법범",기타형법범,명예에 관한 죄,소계,2512,2385,2598,2896,3412,3,3142,-,3237,4,3327,5,3501,5,4867,4,5632,7,6190,14,5844,10,5907,10,6918,19,7359,40,7704,5,8421,5,10834,17,12706,8,12155,11
"형법범",기타형법범,신용·업무와 경매에 관한 죄,소계,1363,1224,1247,1636,2121,5,2073,9,2188,3,2471,-,2907,-,3571,4,4104,9,4649,10,4799,12,5245,6,6267,12,7268,37,9190,23,12274,13,14301,25,16124,47,13464,19
"형법범",기타형법범,비밀침해죄,소계,14,8,10,12,5,-,6,-,7,-,5,-,4,-,8,-,11,-,6,-,9,-,5,-,20,-,21,-,32,-,23,-,32,-,38,-,37,-
"형법범",기타형법범,주거침입의 죄,소계,879,660,658,739,1031,-,895,-,1267,-,1248,-,1523,-,1790,-,1908,-,1887,-,1836,-,2051,-,1866,2,2103,1,3998,1,4822,1,5602,2,5783,5,5515,-
"형법범",기타형법범,권리행사를 방해하는 죄,소계,-,-,-,-,1894,4,2056,1,2277,3,2591,-,3700,3,3968,11,3120,7,2869,11,3537,4,3310,14,2912,11,3084,28,3576,15,3289,7,3055,27,3495,39,3090,12
"형법범",기타형법범,인질강요,소계,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,2,-,-,-,3,-,-,-,1,-,-,-,3,-,-,-,-,-
"형법범",기타형법범,인질상해(치상),소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,4,-,1,-,1,-,-,-,-,-,1,-
"형법범",기타형법범,인질살해(치사),소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
"형법범",기타형법범,기타,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,-,68,1,61,-,299,7,345,25,10,-,12,-
"형법범",기타형법범,장물취득죄,소계,1122,1019,984,919,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,상습장물취득죄,소계,27,48,47,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,업무상장물취득죄,소계,178,267,188,196,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,허위감정·증거인멸죄,소계,34,28,32,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,무고죄,소계,905,877,1035,1359,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,정조에 관한죄,소계,1062,1182,1336,1524,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,과실치상의죄,소계,3964,4077,3851,3999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,권리행사방해죄,소계,1113,1142,1377,1925,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,낙태에 관한죄,소계,26,25,19,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",기타형법범,아편에 관한죄,소계,20,4,9,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",교통사범,교통사고처리특례법,소계,242001,240337,247698,246356,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",마약류 관리에 관한 법률(마약),소계,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,749,5,451,9,638,6,731,3,1174,8,1908,10,674,4
"특별법범",마약류관리에 관한법률(대마),소계,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,833,1,591,-,548,1,655,1,552,1,988,-,881,1
"특별법범",마약류관리에 관한법률(향정),소계,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2122,9,2031,3,2799,9,4658,4,3378,9,3183,5,2677,7
"특별법범",마약법,소계,소계,765,531,737,3132,671,-,552,-,449,-,410,5,472,1,486,5,925,-,568,4,778,3,863,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
